File,Line,Code
Evolve-main/trading/test_live_market_runner.py,17,"print(""🧪 Testing Live Market Runner"")"
Evolve-main/trading/test_live_market_runner.py,18,"print(""="" * 50)"
Evolve-main/trading/test_live_market_runner.py,32,"print(""✅ LiveMarketRunner created successfully"")"
Evolve-main/trading/test_live_market_runner.py,35,"print(""\n📋 Testing initialization..."")"
Evolve-main/trading/test_live_market_runner.py,39,"print(f""📊 Live data symbols: {list(runner.live_data.keys())}"")"
Evolve-main/trading/test_live_market_runner.py,41,"print(f""   {symbol}: ${data['price']:.2f}"")"
Evolve-main/trading/test_live_market_runner.py,44,"print(f""\n🔧 Testing trigger configurations..."")"
Evolve-main/trading/test_live_market_runner.py,45,"print(f""   Trigger configs: {list(runner.trigger_configs.keys())}"")"
Evolve-main/trading/test_live_market_runner.py,48,"print(f""   {agent_name}: {config.trigger_type.value}, enabled: {config.enabled}"")"
Evolve-main/trading/test_live_market_runner.py,51,"print(f""\n📈 Testing forecast tracking..."")"
Evolve-main/trading/test_live_market_runner.py,64,"print(f""   Added test forecast for {test_forecast.symbol}"")"
Evolve-main/trading/test_live_market_runner.py,68,"print(f""   Total forecasts: {accuracy['total_forecasts']}"")"
Evolve-main/trading/test_live_market_runner.py,69,"print(f""   Completed forecasts: {accuracy['completed_forecasts']}"")"
Evolve-main/trading/test_live_market_runner.py,70,"print(f""   Average accuracy: {accuracy['avg_accuracy']:.2%}"")"
Evolve-main/trading/test_live_market_runner.py,73,"print(f""\n📊 Testing state retrieval..."")"
Evolve-main/trading/test_live_market_runner.py,75,"print(f""   State keys: {list(state.keys())}"")"
Evolve-main/trading/test_live_market_runner.py,76,"print(f""   Running: {state['running']}"")"
Evolve-main/trading/test_live_market_runner.py,77,"print(f""   Forecast count: {state['forecast_count']}"")"
Evolve-main/trading/test_live_market_runner.py,79,"print(""\n✅ All tests completed!"")"
Evolve-main/trading/test_live_market_runner.py,83,"print(""\n📈 Testing Forecast Tracking"")"
Evolve-main/trading/test_live_market_runner.py,84,"print(""="" * 40)"
Evolve-main/trading/test_live_market_runner.py,118,"print(f""✅ Added {len(test_forecasts)} test forecasts"")"
Evolve-main/trading/test_live_market_runner.py,122,"print(f""📊 Overall accuracy: {accuracy['avg_accuracy']:.2%}"")"
Evolve-main/trading/test_live_market_runner.py,126,"print(f""🍎 AAPL accuracy: {aapl_accuracy['avg_accuracy']:.2%}"")"
Evolve-main/trading/test_live_market_runner.py,130,"print(f""🤖 Model builder forecasts: {len(model_forecasts)}"")"
Evolve-main/trading/test_live_market_runner.py,132,"print(""✅ Forecast tracking tests completed!"")"
Evolve-main/trading/test_live_market_runner.py,136,"print(""\n🤖 Testing Agent Triggering"")"
Evolve-main/trading/test_live_market_runner.py,137,"print(""="" * 40)"
Evolve-main/trading/test_live_market_runner.py,158,"print(f""   Time-based trigger (no previous): {should_trigger}"")"
Evolve-main/trading/test_live_market_runner.py,167,"print(f""   Time-based trigger (recent): {should_trigger}"")"
Evolve-main/trading/test_live_market_runner.py,188,"print(f""   Price move trigger (1.5% change): {should_trigger}"")"
Evolve-main/trading/test_live_market_runner.py,197,"print(f""   Price move trigger (0.5% change): {should_trigger}"")"
Evolve-main/trading/test_live_market_runner.py,199,"print(""✅ Agent triggering tests completed!"")"
Evolve-main/trading/test_live_market_runner.py,207,"print(f""\n🎉 All tests completed successfully!"")"
Evolve-main/trading/agents/agent_loop_manager.py,637,"print(""\nShutting down..."")"
Evolve-main/trading/agents/agent_loop_manager.py,639,"print(f""Error: {e}"")"
Evolve-main/trading/agents/demo_leaderboard.py,88,"print(""\n"" + ""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,89,"print(""BASIC LEADERBOARD USAGE"")"
Evolve-main/trading/agents/demo_leaderboard.py,90,"print(""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,110,"print(""\nTop 5 Agents by Sharpe Ratio:"")"
Evolve-main/trading/agents/demo_leaderboard.py,113,"print(f""{i}. {agent['agent_name']}: Sharpe={agent['sharpe_ratio']:.2f}, """
Evolve-main/trading/agents/demo_leaderboard.py,117,"print(f""\nActive Agents: {leaderboard.get_active_agents()}"")"
Evolve-main/trading/agents/demo_leaderboard.py,118,"print(f""Deprecated Agents: {leaderboard.get_deprecated_agents()}"")"
Evolve-main/trading/agents/demo_leaderboard.py,121,"print(""\nLeaderboard as DataFrame:"")"
Evolve-main/trading/agents/demo_leaderboard.py,123,"print(df[['agent_name', 'sharpe_ratio', 'max_drawdown', 'win_rate', 'total_return', 'status']].to_string(index=False))"
Evolve-main/trading/agents/demo_leaderboard.py,127,"print(""\n"" + ""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,128,"print(""DEPRECATION SCENARIOS"")"
Evolve-main/trading/agents/demo_leaderboard.py,129,"print(""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,142,"print(f""Added {agent_name}: Sharpe={sharpe:.2f}, Drawdown={drawdown:.2%}, WinRate={win_rate:.2%}"")"
Evolve-main/trading/agents/demo_leaderboard.py,144,"print(f""\nDeprecated Agents: {leaderboard.get_deprecated_agents()}"")"
Evolve-main/trading/agents/demo_leaderboard.py,145,"print(f""Active Agents: {leaderboard.get_active_agents()}"")"
Evolve-main/trading/agents/demo_leaderboard.py,149,"print(""\n"" + ""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,150,"print(""AGENT MANAGER INTEGRATION"")"
Evolve-main/trading/agents/demo_leaderboard.py,151,"print(""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,176,"print(""\nTop 3 Agents via AgentManager:"")"
Evolve-main/trading/agents/demo_leaderboard.py,179,"print(f""{i}. {agent['agent_name']}: Sharpe={agent['sharpe_ratio']:.2f}, """
Evolve-main/trading/agents/demo_leaderboard.py,184,"print(f""\nDeprecated Agents: {deprecated}"")"
Evolve-main/trading/agents/demo_leaderboard.py,188,"print(f""Active Agents: {active}"")"
Evolve-main/trading/agents/demo_leaderboard.py,192,"print(""\n"" + ""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,193,"print(""LEADERBOARD ANALYTICS"")"
Evolve-main/trading/agents/demo_leaderboard.py,194,"print(""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,213,"print(""\nPerformance Summary:"")"
Evolve-main/trading/agents/demo_leaderboard.py,214,"print(f""Total Agents: {len(df)}"")"
Evolve-main/trading/agents/demo_leaderboard.py,215,"print(f""Active Agents: {len(df[df['status'] == 'active'])}"")"
Evolve-main/trading/agents/demo_leaderboard.py,216,"print(f""Deprecated Agents: {len(df[df['status'] == 'deprecated'])}"")"
Evolve-main/trading/agents/demo_leaderboard.py,218,"print(""\nPerformance Statistics:"")"
Evolve-main/trading/agents/demo_leaderboard.py,219,"print(f""Average Sharpe Ratio: {df['sharpe_ratio'].mean():.2f}"")"
Evolve-main/trading/agents/demo_leaderboard.py,220,"print(f""Average Max Drawdown: {df['max_drawdown'].mean():.2%}"")"
Evolve-main/trading/agents/demo_leaderboard.py,221,"print(f""Average Win Rate: {df['win_rate'].mean():.2%}"")"
Evolve-main/trading/agents/demo_leaderboard.py,222,"print(f""Average Total Return: {df['total_return'].mean():.2%}"")"
Evolve-main/trading/agents/demo_leaderboard.py,225,"print(""\nBest Performers by Metric:"")"
Evolve-main/trading/agents/demo_leaderboard.py,230,"print(f""Best Sharpe: {best_sharpe['agent_name']} ({best_sharpe['sharpe_ratio']:.2f})"")"
Evolve-main/trading/agents/demo_leaderboard.py,231,"print(f""Best Return: {best_return['agent_name']} ({best_return['total_return']:.2%})"")"
Evolve-main/trading/agents/demo_leaderboard.py,232,"print(f""Best Win Rate: {best_return['agent_name']} ({best_win_rate['win_rate']:.2%})"")"
Evolve-main/trading/agents/demo_leaderboard.py,236,"print(""\n"" + ""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,237,"print(""REPORTING INTEGRATION"")"
Evolve-main/trading/agents/demo_leaderboard.py,238,"print(""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,272,"print(""\nReport Data Structure:"")"
Evolve-main/trading/agents/demo_leaderboard.py,274,"print(f""\n{section.upper()}:"")"
Evolve-main/trading/agents/demo_leaderboard.py,277,"print(f""  {key}: {value}"")"
Evolve-main/trading/agents/demo_leaderboard.py,279,"print(f""  {len(data)} items"")"
Evolve-main/trading/agents/demo_leaderboard.py,281,"print(f""  {data}"")"
Evolve-main/trading/agents/demo_leaderboard.py,285,"print(""AGENT LEADERBOARD DEMO"")"
Evolve-main/trading/agents/demo_leaderboard.py,286,"print(""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,295,"print(""\n"" + ""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,296,"print(""DEMO COMPLETED"")"
Evolve-main/trading/agents/demo_leaderboard.py,297,"print(""=""*60)"
Evolve-main/trading/agents/demo_leaderboard.py,298,"print(""\nKey Features Demonstrated:"")"
Evolve-main/trading/agents/demo_leaderboard.py,299,"print(""✓ Basic leaderboard functionality"")"
Evolve-main/trading/agents/demo_leaderboard.py,300,"print(""✓ Performance tracking and updates"")"
Evolve-main/trading/agents/demo_leaderboard.py,301,"print(""✓ Automatic deprecation of underperformers"")"
Evolve-main/trading/agents/demo_leaderboard.py,302,"print(""✓ AgentManager integration"")"
Evolve-main/trading/agents/demo_leaderboard.py,303,"print(""✓ Analytics and reporting capabilities"")"
Evolve-main/trading/agents/demo_leaderboard.py,304,"print(""✓ DataFrame export for dashboards"")"
Evolve-main/trading/agents/demo_leaderboard.py,305,"print(""✓ Performance history tracking"")"
Evolve-main/trading/agents/demo_risk_controls.py,152,"print(""🛡️ Risk Controls Demo"")"
Evolve-main/trading/agents/demo_risk_controls.py,153,"print(""="" * 60)"
Evolve-main/trading/agents/demo_risk_controls.py,197,"print(f""✅ ExecutionAgent initialized with risk controls"")"
Evolve-main/trading/agents/demo_risk_controls.py,198,"print(f""📊 Default risk controls: {execution_agent.default_risk_controls.to_dict()}"")"
Evolve-main/trading/agents/demo_risk_controls.py,202,"print(f""\n📈 Created {len(signals)} signals with custom risk controls"")"
Evolve-main/trading/agents/demo_risk_controls.py,205,"print(f""  Signal {i}: {signal.symbol} - {signal.strategy}"")"
Evolve-main/trading/agents/demo_risk_controls.py,206,"print(f""    Risk Controls: {signal.risk_controls.to_dict()}"")"
Evolve-main/trading/agents/demo_risk_controls.py,209,"print(""\n🔄 Executing initial trades..."")"
Evolve-main/trading/agents/demo_risk_controls.py,210,"print(""-"" * 40)"
Evolve-main/trading/agents/demo_risk_controls.py,226,"print(""✅ Initial trades executed successfully"")"
Evolve-main/trading/agents/demo_risk_controls.py,227,"print(f""  Portfolio status: {result.data['portfolio_state']}"")"
Evolve-main/trading/agents/demo_risk_controls.py,228,"print(f""  Risk metrics: {result.data['risk_metrics']}"")"
Evolve-main/trading/agents/demo_risk_controls.py,230,"print(f""❌ Initial trades failed: {result.message}"")"
Evolve-main/trading/agents/demo_risk_controls.py,236,"print(f""\n🧪 Testing {len(scenarios)} market scenarios..."")"
Evolve-main/trading/agents/demo_risk_controls.py,237,"print(""="" * 60)"
Evolve-main/trading/agents/demo_risk_controls.py,240,"print(f""\n📊 Scenario {i}: {scenario['name']}"")"
Evolve-main/trading/agents/demo_risk_controls.py,241,"print(f""   Description: {scenario['description']}"")"
Evolve-main/trading/agents/demo_risk_controls.py,242,"print(""-"" * 40)"
Evolve-main/trading/agents/demo_risk_controls.py,253,"print(""✅ Risk monitoring completed"")"
Evolve-main/trading/agents/demo_risk_controls.py,259,"print(f""  Cash: ${portfolio_state['cash']:.2f}"")"
Evolve-main/trading/agents/demo_risk_controls.py,260,"print(f""  Equity: ${portfolio_state['equity']:.2f}"")"
Evolve-main/trading/agents/demo_risk_controls.py,261,"print(f""  Unrealized PnL: ${portfolio_state['unrealized_pnl']:.2f}"")"
Evolve-main/trading/agents/demo_risk_controls.py,262,"print(f""  Daily PnL: ${risk_metrics['daily_pnl']:.2f}"")"
Evolve-main/trading/agents/demo_risk_controls.py,263,"print(f""  Open positions: {len(portfolio_state['open_positions'])}"")"
Evolve-main/trading/agents/demo_risk_controls.py,267,"print(f""    {position['symbol']}: {position['size']:.2f} shares """
Evolve-main/trading/agents/demo_risk_controls.py,271,"print(f""❌ Risk monitoring failed: {result.message}"")"
Evolve-main/trading/agents/demo_risk_controls.py,274,"print(f""\n📋 Exit Events Summary"")"
Evolve-main/trading/agents/demo_risk_controls.py,275,"print(""="" * 60)"
Evolve-main/trading/agents/demo_risk_controls.py,278,"print(f""Total exit events: {len(exit_events)}"")"
Evolve-main/trading/agents/demo_risk_controls.py,282,"print(f""  {exit_data['symbol']}: {exit_data['exit_reason']} """
Evolve-main/trading/agents/demo_risk_controls.py,287,"print(f""\n📊 Risk Management Summary"")"
Evolve-main/trading/agents/demo_risk_controls.py,288,"print(""="" * 60)"
Evolve-main/trading/agents/demo_risk_controls.py,291,"print(f""Total exits: {risk_summary['total_exits']}"")"
Evolve-main/trading/agents/demo_risk_controls.py,292,"print(f""Total PnL: ${risk_summary['total_pnl']:.2f}"")"
Evolve-main/trading/agents/demo_risk_controls.py,293,"print(f""Daily PnL: ${risk_summary['daily_pnl']:.2f}"")"
Evolve-main/trading/agents/demo_risk_controls.py,295,"print(""\nExit reasons breakdown:"")"
Evolve-main/trading/agents/demo_risk_controls.py,297,"print(f""  {reason}: {count} exits"")"
Evolve-main/trading/agents/demo_risk_controls.py,299,"print(""\nPnL by exit reason:"")"
Evolve-main/trading/agents/demo_risk_controls.py,301,"print(f""  {reason}: ${data['total']:.2f} (avg: ${data['avg']:.2f})"")"
Evolve-main/trading/agents/demo_risk_controls.py,303,"print(f""\n✅ Risk controls demo completed!"")"
Evolve-main/trading/agents/demo_risk_controls.py,307,"print(""\n🎯 Risk Threshold Types Demo"")"
Evolve-main/trading/agents/demo_risk_controls.py,308,"print(""="" * 60)"
Evolve-main/trading/agents/demo_risk_controls.py,332,"print(f""\n📊 Testing {threshold_name} threshold:"")"
Evolve-main/trading/agents/demo_risk_controls.py,371,"print(f""  Entry price: ${signal.entry_price:.2f}"")"
Evolve-main/trading/agents/demo_risk_controls.py,372,"print(f""  Stop loss price: ${stop_loss_price:.2f}"")"
Evolve-main/trading/agents/demo_risk_controls.py,373,"print(f""  Stop loss distance: ${abs(stop_loss_price - signal.entry_price):.2f}"")"
Evolve-main/trading/agents/demo_risk_controls.py,375,"print(f""\n✅ Threshold types demo completed!"")"
Evolve-main/trading/agents/demo_risk_controls.py,379,"print(""\n🚨 Emergency Exits Demo"")"
Evolve-main/trading/agents/demo_risk_controls.py,380,"print(""="" * 60)"
Evolve-main/trading/agents/demo_risk_controls.py,428,"print(""✅ Initial positions opened"")"
Evolve-main/trading/agents/demo_risk_controls.py,431,"print(""\n📉 Simulating daily loss limit breach..."")"
Evolve-main/trading/agents/demo_risk_controls.py,444,"print(""✅ Emergency exit triggered"")"
Evolve-main/trading/agents/demo_risk_controls.py,445,"print(f""  Daily PnL: {agent.daily_pnl:.2%}"")"
Evolve-main/trading/agents/demo_risk_controls.py,446,"print(f""  Open positions: {len(agent.portfolio_manager.state.open_positions)}"")"
Evolve-main/trading/agents/demo_risk_controls.py,448,"print(f""❌ Emergency exit failed: {result.message}"")"
Evolve-main/trading/agents/demo_risk_controls.py,450,"print(f""\n✅ Emergency exits demo completed!"")"
Evolve-main/trading/agents/demo_risk_controls.py,454,"print(""🛡️ Comprehensive Risk Controls Demo"")"
Evolve-main/trading/agents/demo_risk_controls.py,455,"print(""="" * 80)"
Evolve-main/trading/agents/demo_risk_controls.py,467,"print(f""\n🎉 All risk controls demos completed successfully!"")"
Evolve-main/trading/agents/demo_risk_controls.py,470,"print(f""❌ Demo failed: {e}"")"
Evolve-main/trading/agents/launch_execution_agent.py,76,"print(""🚀 Launching Execution Agent"")"
Evolve-main/trading/agents/launch_execution_agent.py,77,"print(""="" * 50)"
Evolve-main/trading/agents/launch_execution_agent.py,91,"print(f""✅ Execution Agent initialized"")"
Evolve-main/trading/agents/launch_execution_agent.py,92,"print(f""📊 Execution mode: {execution_agent.execution_mode.value}"")"
Evolve-main/trading/agents/launch_execution_agent.py,93,"print(f""💰 Max positions: {execution_agent.max_positions}"")"
Evolve-main/trading/agents/launch_execution_agent.py,94,"print(f""🎯 Min confidence: {execution_agent.min_confidence}"")"
Evolve-main/trading/agents/launch_execution_agent.py,95,"print(f""📈 Max slippage: {execution_agent.max_slippage}"")"
Evolve-main/trading/agents/launch_execution_agent.py,99,"print(f""\n💰 Initial Portfolio Status:"")"
Evolve-main/trading/agents/launch_execution_agent.py,100,"print(f""  Cash: ${portfolio_status['cash']:.2f}"")"
Evolve-main/trading/agents/launch_execution_agent.py,101,"print(f""  Equity: ${portfolio_status['equity']:.2f}"")"
Evolve-main/trading/agents/launch_execution_agent.py,102,"print(f""  Available Capital: ${portfolio_status['available_capital']:.2f}"")"
Evolve-main/trading/agents/launch_execution_agent.py,103,"print(f""  Open Positions: {len(portfolio_status['open_positions'])}"")"
Evolve-main/trading/agents/launch_execution_agent.py,107,"print(f""\n🛑 Received signal {signum}, shutting down..."")"
Evolve-main/trading/agents/launch_execution_agent.py,113,"print(f""\n🎯 Execution Agent is running..."")"
Evolve-main/trading/agents/launch_execution_agent.py,114,"print(f""   Press Ctrl+C to stop"")"
Evolve-main/trading/agents/launch_execution_agent.py,115,"print(f""   Logs: trading/agents/logs/execution_agent.log"")"
Evolve-main/trading/agents/launch_execution_agent.py,116,"print(f""   Trade log: trading/agents/logs/trade_log.json"")"
Evolve-main/trading/agents/launch_execution_agent.py,123,"print(f""\n🛑 Shutting down Execution Agent..."")"
Evolve-main/trading/agents/launch_execution_agent.py,128,"print(f""✅ Execution Agent stopped"")"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,35,"print(f""❌ Missing required packages: {', '.join(missing_packages)}"")"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,36,"print(""Install them with: pip install "" + "" "".join(missing_packages))"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,46,"print(f""❌ Dashboard file not found: {dashboard_path}"")"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,59,"print(f""🚀 Launching Agent Leaderboard Dashboard..."")"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,60,"print(f""📍 URL: http://{host}:{port}"")"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,61,"print(f""📁 Dashboard: {dashboard_path}"")"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,62,"print(""="" * 60)"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,68,"print(f""❌ Failed to launch dashboard: {e}"")"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,71,"print(""\n👋 Dashboard stopped by user"")"
Evolve-main/trading/agents/launch_leaderboard_dashboard.py,120,"print(""✅ All dependencies are installed"")"
Evolve-main/trading/agents/market_regime_agent.py,354,except:
Evolve-main/trading/agents/model_selector_agent.py,362,except:
Evolve-main/trading/agents/model_selector_agent.py,370,except:
Evolve-main/trading/agents/rolling_retraining_agent.py,225,except:
Evolve-main/trading/agents/rolling_retraining_agent.py,235,except:
Evolve-main/trading/agents/rolling_retraining_agent.py,247,except:
Evolve-main/trading/agents/run_agent_loop.py,105,"print(""\nReceived interrupt signal, shutting down gracefully..."")"
Evolve-main/trading/agents/run_agent_loop.py,107,"print(f""Configuration error: {e}"")"
Evolve-main/trading/agents/run_agent_loop.py,110,"print(f""Unexpected error: {e}"")"
Evolve-main/trading/agents/task_memory.py,466,"print(f""Add task result: {result}"")"
Evolve-main/trading/agents/task_memory.py,470,"print(f""Update task result: {result}"")"
Evolve-main/trading/agents/task_memory.py,479,"print(f""Pending tasks: {len(pending_tasks)}"")"
Evolve-main/trading/agents/task_memory.py,480,"print(f""Completed tasks: {len(completed_tasks)}"")"
Evolve-main/trading/agents/test_execution_agent.py,18,"print(""🧪 Testing Execution Agent"")"
Evolve-main/trading/agents/test_execution_agent.py,19,"print(""="" * 50)"
Evolve-main/trading/agents/test_execution_agent.py,35,"print(""✅ ExecutionAgent created successfully"")"
Evolve-main/trading/agents/test_execution_agent.py,38,"print(""\n📋 Testing signal validation..."")"
Evolve-main/trading/agents/test_execution_agent.py,56,"print(f""  Valid signal: {agent._validate_signal(valid_signal)}"")"
Evolve-main/trading/agents/test_execution_agent.py,57,"print(f""  Invalid signal: {agent._validate_signal(invalid_signal)}"")"
Evolve-main/trading/agents/test_execution_agent.py,60,"print(""\n📊 Testing position limits..."")"
Evolve-main/trading/agents/test_execution_agent.py,61,"print(f""  Position limit check: {agent._check_position_limits(valid_signal)}"")"
Evolve-main/trading/agents/test_execution_agent.py,64,"print(""\n💰 Testing execution price calculation..."")"
Evolve-main/trading/agents/test_execution_agent.py,67,"print(f""  Entry price: ${valid_signal.entry_price:.2f}"")"
Evolve-main/trading/agents/test_execution_agent.py,68,"print(f""  Execution price: ${execution_price:.2f}"")"
Evolve-main/trading/agents/test_execution_agent.py,69,"print(f""  Slippage: {abs(execution_price - valid_signal.entry_price) / valid_signal.entry_price:.4f}"")"
Evolve-main/trading/agents/test_execution_agent.py,72,"print(""\n🔄 Testing trade execution..."")"
Evolve-main/trading/agents/test_execution_agent.py,77,"print(""✅ Trade execution successful"")"
Evolve-main/trading/agents/test_execution_agent.py,78,"print(f""  Message: {result.message}"")"
Evolve-main/trading/agents/test_execution_agent.py,84,"print(f""  Success rate: {summary['success_rate']:.2%}"")"
Evolve-main/trading/agents/test_execution_agent.py,85,"print(f""  Total slippage: ${summary['total_slippage']:.2f}"")"
Evolve-main/trading/agents/test_execution_agent.py,86,"print(f""  Total fees: ${summary['total_fees']:.2f}"")"
Evolve-main/trading/agents/test_execution_agent.py,89,"print(f""❌ Trade execution failed: {result.message}"")"
Evolve-main/trading/agents/test_execution_agent.py,92,"print(""\n📈 Testing portfolio status..."")"
Evolve-main/trading/agents/test_execution_agent.py,94,"print(f""  Cash: ${portfolio_status['cash']:.2f}"")"
Evolve-main/trading/agents/test_execution_agent.py,95,"print(f""  Equity: ${portfolio_status['equity']:.2f}"")"
Evolve-main/trading/agents/test_execution_agent.py,96,"print(f""  Open positions: {len(portfolio_status['open_positions'])}"")"
Evolve-main/trading/agents/test_execution_agent.py,99,"print(""\n📜 Testing execution history..."")"
Evolve-main/trading/agents/test_execution_agent.py,101,"print(f""  History entries: {len(history)}"")"
Evolve-main/trading/agents/test_execution_agent.py,104,"print(""\n📄 Testing trade log..."")"
Evolve-main/trading/agents/test_execution_agent.py,106,"print(f""  Trade log entries: {len(trade_log)}"")"
Evolve-main/trading/agents/test_execution_agent.py,108,"print(""\n✅ All tests completed!"")"
Evolve-main/trading/agents/test_integration.py,19,"print(""🧪 Testing AgentLeaderboard Integration"")"
Evolve-main/trading/agents/test_integration.py,20,"print(""="" * 50)"
Evolve-main/trading/agents/test_integration.py,30,"print(""✅ AgentManager initialized with leaderboard"")"
Evolve-main/trading/agents/test_integration.py,41,"print(""\n📊 Adding sample performance data..."")"
Evolve-main/trading/agents/test_integration.py,55,"print(f""  ✅ Added {agent_name}: Sharpe={sharpe:.2f}, Drawdown={drawdown:.2%}"")"
Evolve-main/trading/agents/test_integration.py,58,"print(""\n🏆 Testing Leaderboard Functionality:"")"
Evolve-main/trading/agents/test_integration.py,62,"print(f""  Top 3 agents by Sharpe ratio:"")"
Evolve-main/trading/agents/test_integration.py,64,"print(f""    {i}. {agent['agent_name']}: Sharpe={agent['sharpe_ratio']:.2f}"")"
Evolve-main/trading/agents/test_integration.py,68,"print(f""  Deprecated agents: {deprecated}"")"
Evolve-main/trading/agents/test_integration.py,72,"print(f""  Active agents: {len(active)}"")"
Evolve-main/trading/agents/test_integration.py,76,"print(f""\n📋 Leaderboard DataFrame shape: {df.shape}"")"
Evolve-main/trading/agents/test_integration.py,77,"print(f""  Columns: {list(df.columns)}"")"
Evolve-main/trading/agents/test_integration.py,81,"print(f""  Performance history entries: {len(history)}"")"
Evolve-main/trading/agents/test_integration.py,83,"print(""\n✅ Integration test completed successfully!"")"
Evolve-main/trading/agents/test_integration.py,84,"print(""\n🎯 Key Features Demonstrated:"")"
Evolve-main/trading/agents/test_integration.py,85,"print(""  ✓ Agent performance tracking"")"
Evolve-main/trading/agents/test_integration.py,86,"print(""  ✓ Automatic deprecation"")"
Evolve-main/trading/agents/test_integration.py,87,"print(""  ✓ Leaderboard ranking"")"
Evolve-main/trading/agents/test_integration.py,88,"print(""  ✓ DataFrame export"")"
Evolve-main/trading/agents/test_integration.py,89,"print(""  ✓ Performance history"")"
Evolve-main/trading/agents/test_integration.py,90,"print(""  ✓ AgentManager integration"")"
Evolve-main/trading/agents/walk_forward_agent.py,401,except:
Evolve-main/trading/agents/updater/utils.py,65,# TODO: Implement actual drift detection logic
Evolve-main/trading/agents/upgrader/utils.py,95,# TODO: Implement actual drift detection logic
Evolve-main/trading/agents/upgrader/utils.py,114,# TODO: Implement actual deprecated logic detection
Evolve-main/trading/agents/upgrader/utils.py,133,# TODO: Implement actual parameter checking
Evolve-main/trading/analytics/alpha_attribution_engine.py,621,except:
Evolve-main/trading/analytics/forecast_explainability.py,458,except:
Evolve-main/trading/config/settings.py,200,"print(f""Configuration validation failed: {e}"")"
Evolve-main/trading/core/agents.py,345,# TODO: Implement automated responses
Evolve-main/trading/core/agents.py,374,# TODO: Implement threshold breach responses
Evolve-main/trading/core/agents.py,399,# TODO: Implement error recovery
Evolve-main/trading/core/agents.py,463,"print(""[Agent Callback] Underperformance detected. Status report:"")"
Evolve-main/trading/core/agents.py,464,print(status_report)
Evolve-main/trading/core/agents.py,465,"print(""TODO: Implement agentic response (e.g., trigger retraining, alert, etc.)"")"
Evolve-main/trading/llm/llm_summary.py,177,# TODO: Implement actual LLM API call
Evolve-main/trading/logs/init_logs.py,103,"print(""All logging files verified or recreated."")"
Evolve-main/trading/logs/init_logs.py,105,"print(f""Log initialization completed with errors: {result['errors']}"")"
Evolve-main/trading/logs/init_logs.py,115,"print(f""Error: {e}"")"
Evolve-main/trading/logs/logger.py,41,"print(f""Error loading log config: {e}"")"
Evolve-main/trading/memory/performance_weights.py,34,"print(f""Failed to create memory directory: {e}"")"
Evolve-main/trading/memory/performance_weights.py,51,"print(f""Error exporting weights: {e}"")"
Evolve-main/trading/memory/performance_weights.py,80,"print(f""Error loading weights: {e}"")"
Evolve-main/trading/memory/strategy_logger.py,193,# TODO: Implement actual strategy analysis
Evolve-main/trading/meta_agents/automation_scheduler.py,63,# TODO: Implement cron schedule parsing
Evolve-main/trading/meta_agents/automation_scheduler.py,82,# TODO: Implement cron schedule parsing
Evolve-main/trading/meta_agents/automation_service.py,74,"schedule=None,  # TODO: Implement scheduling"
Evolve-main/trading/meta_agents/automation_tasks.py,66,# TODO: Implement backup logic
Evolve-main/trading/meta_agents/automation_tasks.py,94,# TODO: Implement cleanup logic
Evolve-main/trading/meta_agents/automation_tasks.py,122,# TODO: Implement validation logic
Evolve-main/trading/meta_agents/automation_tasks.py,160,# TODO: Implement processing logic
Evolve-main/trading/meta_agents/documentation_agent.py,99,# TODO: Implement content analysis
Evolve-main/trading/meta_agents/documentation_agent.py,106,# TODO: Implement content analysis
Evolve-main/trading/meta_agents/documentation_agent.py,113,# TODO: Implement content analysis
Evolve-main/trading/meta_agents/integration_test_handler.py,303,# TODO: Implement component-specific test execution
Evolve-main/trading/meta_agents/notification_handlers.py,114,# TODO: Implement email sending logic
Evolve-main/trading/meta_agents/notification_manager.py,142,# TODO: Implement handler status check
Evolve-main/trading/meta_agents/orchestrator.py,170,# TODO: Implement cleanup logic
Evolve-main/trading/meta_agents/security.py,171,# TODO: Implement encryption logic
Evolve-main/trading/meta_agents/security.py,180,# TODO: Implement decryption logic
Evolve-main/trading/meta_agents/service_manager.py,147,# TODO: Implement service health check
